customer_id,age,tenure_months,num_products,monthly_charges,avg_monthly_gb,support_calls,has_tech_support,paperless_billing,contract_type,internet_service,payment_method,monthly_spend,churn
C01171,53,28,2,85.52,12.0,1,0,0,Month-to-Month,None,Electronic Check,166.63,1
C01172,57,72,2,46.02,24.9,2,0,1,Two Year,Fiber,Bank Transfer,98.91,0
C01173,68,29,1,35.95,14.6,4,0,1,Two Year,DSL,Bank Transfer,47.16,0
C01174,70,9,1,36.05,19.6,1,0,1,Month-to-Month,Fiber,Credit Card,36.81,1
C01175,47,30,2,27.05,4.8,0,0,1,Month-to-Month,DSL,Credit Card,50.13,0
C01176,43,23,3,38.56,24.5,0,1,0,Month-to-Month,Fiber,Credit Card,117.35,0
C01177,38,45,3,86.42,11.4,2,1,1,Month-to-Month,Fiber,Credit Card,239.73,0
C01178,54,3,1,108.17,7.2,3,1,1,Two Year,None,Credit Card,125.59,0
C01179,60,42,2,101.41,24.8,1,1,1,Month-to-Month,Fiber,Electronic Check,203.72,0
C01180,74,23,4,88.51,26.9,0,0,1,Two Year,DSL,Credit Card,340.57,0
C01181,48,72,1,31.04,16.3,1,0,0,Month-to-Month,DSL,Bank Transfer,33.79,0
C01182,73,12,3,48.92,21.3,0,0,1,Month-to-Month,Fiber,Mailed Check,142.2,1
C01183,73,30,1,50.98,11.2,2,1,1,Month-to-Month,Fiber,Electronic Check,57.6,0
C01184,78,72,4,45.0,12.9,1,0,1,One Year,DSL,Bank Transfer,180.47,0
C01185,78,3,3,71.5,14.8,1,1,1,One Year,Fiber,Electronic Check,193.62,0
C01186,34,72,4,73.56,10.8,2,0,1,One Year,None,Mailed Check,266.43,0
C01187,34,34,2,55.69,15.8,1,0,0,Month-to-Month,None,Bank Transfer,106.55,1
C01188,51,2,1,55.38,12.0,3,1,1,Month-to-Month,Fiber,Credit Card,57.92,0
C01189,79,10,4,102.86,15.1,2,1,0,Month-to-Month,Fiber,Credit Card,384.03,0
C01190,41,36,1,98.93,18.9,1,1,1,Month-to-Month,DSL,Mailed Check,104.22,0
C01191,75,2,1,50.78,23.3,3,1,0,One Year,DSL,Mailed Check,60.98,0
C01192,50,26,2,111.38,11.2,0,1,0,One Year,Fiber,Electronic Check,200.0,0
C01193,21,12,3,115.28,22.6,2,1,1,One Year,Fiber,Mailed Check,321.19,1
C01194,26,29,4,52.67,23.7,2,1,1,Month-to-Month,DSL,Electronic Check,190.76,0
C01195,19,1,1,55.44,21.3,0,0,1,Month-to-Month,None,Credit Card,68.38,0
C01196,52,61,3,70.56,20.0,0,1,1,Month-to-Month,Fiber,Bank Transfer,200.78,1
C01197,76,72,2,114.11,14.1,2,1,1,Month-to-Month,Fiber,Electronic Check,203.13,0
C01198,55,72,1,107.63,15.5,3,0,1,Two Year,None,Mailed Check,123.44,1
C01199,62,41,1,30.26,15.5,2,1,1,One Year,DSL,Mailed Check,15.0,0
C01200,32,4,1,59.27,4.8,2,1,1,Month-to-Month,DSL,Mailed Check,55.24,0
C01201,60,42,1,75.34,14.6,0,1,1,Month-to-Month,DSL,Electronic Check,85.62,0
C01202,59,1,4,70.31,17.2,1,0,1,Two Year,None,Credit Card,257.83,0
C01203,20,1,2,39.39,12.4,1,1,1,One Year,DSL,Electronic Check,78.43,0
C01204,48,11,2,105.88,41.6,0,1,0,One Year,None,Electronic Check,215.21,0
C01205,69,20,4,87.69,21.9,1,1,1,Month-to-Month,DSL,Electronic Check,308.34,0
C01206,58,44,1,103.79,14.6,0,0,0,Month-to-Month,DSL,Bank Transfer,91.99,0
C01207,74,34,3,105.88,19.6,2,1,0,Two Year,Fiber,Electronic Check,295.19,0
C01208,59,17,2,94.84,33.9,2,0,0,One Year,Fiber,Electronic Check,187.01,1
C01209,70,9,3,63.92,3.2,2,1,1,Month-to-Month,DSL,Mailed Check,163.41,0
C01210,72,72,1,81.05,13.0,0,0,0,Two Year,Fiber,Bank Transfer,79.29,0
C01211,74,16,4,36.04,18.8,2,1,1,One Year,DSL,Electronic Check,143.43,0
C01212,73,18,1,87.36,11.8,1,1,1,Month-to-Month,Fiber,Electronic Check,94.84,0
C01213,76,5,1,37.93,30.6,0,0,1,Month-to-Month,None,Mailed Check,51.1,0
C01214,40,47,3,89.39,32.2,1,0,1,Month-to-Month,Fiber,Electronic Check,250.18,0
C01215,29,35,1,42.96,16.0,0,0,1,Month-to-Month,None,Mailed Check,51.24,0
C01216,25,7,2,31.76,4.9,4,0,1,One Year,DSL,Electronic Check,65.13,1
C01217,70,2,2,36.53,14.8,3,0,1,Month-to-Month,Fiber,Electronic Check,71.85,0
C01218,38,34,2,20.2,8.1,5,1,1,Two Year,DSL,Mailed Check,37.4,0
C01219,38,31,1,91.87,12.8,0,1,1,Two Year,Fiber,Electronic Check,85.42,0
C01220,49,9,1,93.24,4.4,2,1,1,Month-to-Month,Fiber,Electronic Check,91.13,0
C01221,34,72,1,71.49,30.5,2,1,0,Month-to-Month,Fiber,Mailed Check,78.46,0
C01222,71,4,2,36.14,11.0,0,0,1,Two Year,Fiber,Credit Card,73.22,0
C01223,54,16,1,28.36,4.5,2,0,0,One Year,None,Bank Transfer,21.81,0
C01224,41,72,1,21.91,13.4,2,0,0,One Year,Fiber,Credit Card,27.01,0
C01225,25,16,1,36.57,9.6,0,1,1,Month-to-Month,DSL,Credit Card,28.9,0
C01226,35,30,1,109.09,13.7,2,1,1,Month-to-Month,Fiber,Credit Card,100.36,0
C01227,28,15,2,44.15,9.4,0,0,1,One Year,DSL,Bank Transfer,84.54,0
C01228,71,9,3,55.43,6.5,3,0,1,Two Year,Fiber,Bank Transfer,146.96,0
C01229,77,72,1,30.53,17.1,2,1,1,Month-to-Month,DSL,Mailed Check,32.85,0
C01230,76,15,2,42.24,15.0,1,1,0,Two Year,DSL,Electronic Check,89.61,0
C01231,27,67,2,71.92,13.2,3,1,1,Month-to-Month,DSL,Bank Transfer,133.68,1
C01232,43,7,2,80.78,6.6,2,0,0,Two Year,Fiber,Credit Card,145.79,0
C01233,64,7,2,44.54,7.9,1,1,0,One Year,DSL,Mailed Check,77.01,1
C01234,23,1,2,25.77,26.3,1,0,1,Month-to-Month,Fiber,Bank Transfer,55.37,0
C01235,68,31,2,59.1,6.6,1,1,0,One Year,Fiber,Mailed Check,109.63,0
C01236,34,13,1,43.42,7.7,1,1,0,Month-to-Month,Fiber,Mailed Check,47.99,1
C01237,40,59,2,41.96,8.7,3,1,1,Month-to-Month,Fiber,Mailed Check,67.59,1
C01238,59,19,2,115.99,17.2,2,0,0,Month-to-Month,DSL,Mailed Check,223.81,0
C01239,54,72,1,81.63,3.1,2,0,0,Month-to-Month,DSL,Mailed Check,71.96,0
C01240,45,6,1,75.69,21.9,2,1,0,Month-to-Month,Fiber,Bank Transfer,78.32,1
C01241,33,60,4,61.58,1.8,0,0,0,One Year,Fiber,Credit Card,228.22,0
C01242,29,44,2,62.89,21.3,1,1,0,One Year,Fiber,Credit Card,141.65,0
C01243,75,44,2,74.09,6.7,0,1,1,Month-to-Month,DSL,Electronic Check,141.07,0
C01244,38,55,4,89.64,19.5,2,0,0,Two Year,DSL,Credit Card,328.52,0
C01245,76,42,2,90.21,8.5,2,1,1,One Year,Fiber,Electronic Check,168.11,0
C01246,41,29,2,37.17,10.3,3,0,0,Two Year,DSL,Electronic Check,75.43,0
C01247,45,4,3,70.01,17.6,0,1,1,One Year,DSL,Bank Transfer,186.61,0
C01248,54,1,3,61.2,16.6,3,1,1,Month-to-Month,DSL,Electronic Check,164.87,1
C01249,38,72,2,107.05,17.9,1,1,1,Month-to-Month,DSL,Electronic Check,204.86,0
C01250,50,28,2,83.14,23.3,0,0,1,One Year,DSL,Mailed Check,165.53,0
C01251,19,47,1,73.25,9.5,1,1,1,Month-to-Month,DSL,Bank Transfer,73.7,0
C01252,54,19,4,31.54,9.7,1,1,0,Month-to-Month,Fiber,Electronic Check,123.61,0
C01253,72,3,2,80.56,18.9,0,0,1,Month-to-Month,Fiber,Bank Transfer,151.5,1
C01254,36,4,1,31.72,3.6,1,1,1,Month-to-Month,Fiber,Bank Transfer,38.99,0
C01255,45,34,3,53.72,11.2,4,1,0,Month-to-Month,DSL,Bank Transfer,165.22,0
C01256,32,16,2,34.28,16.6,1,1,0,Month-to-Month,None,Credit Card,64.85,0
C01257,18,6,1,89.21,6.8,1,1,0,Month-to-Month,Fiber,Mailed Check,73.62,0
C01258,60,20,2,40.63,22.2,2,0,1,One Year,Fiber,Electronic Check,83.65,0
C01259,45,1,2,59.19,21.8,1,1,0,One Year,DSL,Electronic Check,124.47,0
C01260,67,26,3,109.57,6.1,0,0,0,Month-to-Month,None,Mailed Check,304.18,0
C01261,52,9,1,40.43,5.1,1,0,1,Month-to-Month,None,Bank Transfer,40.08,0
C01262,49,47,3,70.78,4.0,0,0,1,Month-to-Month,DSL,Electronic Check,174.62,0
C01263,45,11,2,61.93,19.1,1,0,0,Month-to-Month,None,Electronic Check,115.48,0
C01264,26,18,1,21.81,15.0,1,0,0,Month-to-Month,Fiber,Bank Transfer,35.97,0
C01265,41,1,4,99.28,22.8,2,1,1,Month-to-Month,Fiber,Bank Transfer,354.84,0
C01266,21,2,2,26.9,20.6,1,1,1,One Year,Fiber,Bank Transfer,58.89,0
C01267,73,14,1,67.43,39.9,1,1,1,Month-to-Month,DSL,Credit Card,76.05,0
C01268,62,19,2,76.07,12.8,2,0,1,Month-to-Month,Fiber,Bank Transfer,148.56,0
C01269,58,27,3,82.84,9.6,2,0,0,Month-to-Month,DSL,Bank Transfer,215.13,0
C01270,20,10,1,88.86,24.1,2,1,0,One Year,DSL,Mailed Check,89.62,1
C01271,65,35,1,45.33,9.7,2,1,1,Two Year,Fiber,Credit Card,46.9,0
C01272,39,59,1,21.0,20.0,0,1,1,One Year,None,Mailed Check,26.09,0
C01273,57,45,1,92.34,6.4,2,0,1,One Year,Fiber,Electronic Check,91.13,0
C01274,75,1,3,73.57,7.4,1,1,1,Month-to-Month,Fiber,Electronic Check,190.01,0
C01275,56,19,2,103.61,8.1,2,0,1,Month-to-Month,DSL,Bank Transfer,181.57,0
C01276,74,3,1,102.14,15.1,3,1,0,Two Year,Fiber,Credit Card,96.86,0
C01277,72,8,1,104.33,5.9,1,1,0,Month-to-Month,DSL,Electronic Check,99.54,1
C01278,66,72,1,68.51,4.7,2,1,0,Two Year,None,Electronic Check,68.11,0
C01279,42,4,4,53.36,12.3,0,1,0,One Year,None,Credit Card,199.63,0
C01280,77,20,1,99.16,17.2,0,0,0,One Year,None,Credit Card,90.48,0
C01281,65,28,4,65.13,6.7,4,1,1,Month-to-Month,Fiber,Electronic Check,233.04,0
C01282,70,36,2,38.34,31.0,1,1,0,One Year,DSL,Mailed Check,93.36,0
C01283,39,24,1,105.5,10.8,1,1,0,Month-to-Month,Fiber,Bank Transfer,116.52,0
C01284,67,1,3,108.26,15.8,0,0,0,Month-to-Month,Fiber,Electronic Check,305.07,0
C01285,65,11,2,66.63,12.1,3,1,1,Month-to-Month,Fiber,Credit Card,128.74,0
C01286,64,21,2,27.57,10.0,2,1,1,Two Year,Fiber,Electronic Check,45.4,0
C01287,51,2,4,58.78,22.6,2,0,1,Month-to-Month,None,Electronic Check,224.48,0
C01288,78,12,1,100.35,19.2,1,0,1,Month-to-Month,Fiber,Electronic Check,86.43,0
C01289,37,1,1,110.18,38.8,2,0,1,Month-to-Month,DSL,Electronic Check,129.07,1
C01290,53,2,2,40.35,14.9,0,1,0,One Year,Fiber,Electronic Check,84.56,0
C01291,54,15,1,26.7,9.3,2,0,0,One Year,DSL,Electronic Check,28.22,0
C01292,56,4,1,107.74,6.0,2,1,0,One Year,None,Bank Transfer,90.7,1
C01293,78,25,1,58.94,18.9,2,1,1,Month-to-Month,Fiber,Electronic Check,63.95,0
C01294,44,35,1,74.18,9.5,2,1,0,Month-to-Month,DSL,Credit Card,59.49,0
C01295,77,48,3,116.81,14.6,2,1,0,One Year,Fiber,Mailed Check,320.17,1
C01296,64,6,1,26.66,8.1,2,0,1,Month-to-Month,Fiber,Bank Transfer,31.36,1
C01297,66,5,2,84.83,15.1,0,1,1,Two Year,DSL,Electronic Check,154.54,1
C01298,49,3,2,27.41,21.0,1,1,1,One Year,None,Electronic Check,59.52,0
C01299,59,30,2,57.55,27.9,1,1,0,Month-to-Month,Fiber,Bank Transfer,136.18,0
C01300,69,36,1,100.38,6.8,3,1,1,Month-to-Month,Fiber,Mailed Check,79.44,0
C01301,46,1,3,63.35,12.5,1,1,1,Two Year,Fiber,Bank Transfer,171.12,0
C01302,58,72,1,119.72,4.8,5,0,0,Month-to-Month,DSL,Bank Transfer,108.08,0
C01303,65,1,3,75.91,23.0,3,1,1,Month-to-Month,DSL,Bank Transfer,212.21,0
C01304,49,23,3,52.12,25.2,3,1,1,One Year,DSL,Mailed Check,156.95,0
C01305,41,37,2,42.01,14.4,2,1,0,Month-to-Month,DSL,Credit Card,87.14,0
C01306,20,61,2,55.05,8.6,1,1,0,One Year,None,Bank Transfer,103.75,0
C01307,71,37,2,57.25,6.2,3,0,1,Month-to-Month,DSL,Credit Card,107.24,0
C01308,44,48,1,26.87,12.3,2,1,0,One Year,None,Credit Card,15.96,0
C01309,26,12,3,56.96,7.0,0,1,1,Month-to-Month,None,Electronic Check,161.07,0
C01310,57,50,3,66.42,19.1,3,0,0,Month-to-Month,DSL,Electronic Check,190.43,0
C01311,40,2,1,92.27,19.4,1,1,1,Two Year,DSL,Bank Transfer,87.2,0
C01312,24,67,2,85.67,10.4,1,0,1,One Year,None,Bank Transfer,172.36,0
C01313,34,23,4,90.88,7.9,2,1,1,Month-to-Month,None,Mailed Check,330.53,0
C01314,54,50,4,20.84,15.7,1,0,0,Month-to-Month,Fiber,Bank Transfer,84.68,0
C01315,24,18,2,41.77,21.9,0,1,0,One Year,Fiber,Electronic Check,85.81,0
C01316,47,30,2,86.17,17.5,3,0,0,Month-to-Month,None,Electronic Check,150.65,0
C01317,30,22,1,68.4,19.6,3,1,0,Two Year,Fiber,Electronic Check,63.26,1
C01318,35,39,4,20.53,24.5,3,0,0,Two Year,None,Bank Transfer,83.94,0
C01319,48,2,1,100.45,16.7,1,0,1,One Year,Fiber,Bank Transfer,106.61,0
C01320,39,1,2,97.28,22.4,2,1,0,Month-to-Month,Fiber,Electronic Check,182.64,1
C01321,31,8,1,74.84,9.4,0,0,1,Month-to-Month,Fiber,Bank Transfer,73.7,0
C01322,35,5,1,26.65,5.6,1,1,1,One Year,Fiber,Electronic Check,30.42,0
C01323,52,61,2,96.65,7.6,1,1,1,Month-to-Month,Fiber,Electronic Check,171.37,0
C01324,34,7,4,78.37,32.7,1,1,1,Month-to-Month,DSL,Bank Transfer,290.99,0
C01325,36,72,1,98.2,31.0,1,1,0,Month-to-Month,DSL,Mailed Check,98.44,0
C01326,48,12,2,95.17,10.4,0,0,1,Month-to-Month,None,Bank Transfer,170.56,0
C01327,56,6,1,100.3,28.5,4,0,1,Month-to-Month,Fiber,Credit Card,95.82,0
C01328,70,46,1,71.8,17.1,3,1,1,Month-to-Month,DSL,Credit Card,80.07,0
C01329,53,32,2,34.03,14.9,3,0,1,One Year,DSL,Electronic Check,73.39,0
C01330,32,20,2,87.12,24.6,5,1,1,Month-to-Month,DSL,Mailed Check,160.45,0
C01331,46,24,1,82.05,7.9,3,0,0,Month-to-Month,DSL,Bank Transfer,79.14,1
C01332,77,38,1,94.23,12.8,3,1,0,Month-to-Month,Fiber,Bank Transfer,88.63,0
C01333,73,7,1,36.99,17.0,2,0,1,One Year,Fiber,Bank Transfer,40.83,0
C01334,57,72,1,39.5,31.2,1,1,1,Month-to-Month,Fiber,Electronic Check,51.42,0
C01335,33,72,4,109.04,44.5,1,0,1,One Year,Fiber,Electronic Check,402.96,0
C01336,50,31,4,95.0,8.3,2,0,0,Two Year,DSL,Bank Transfer,330.21,0
C01337,42,6,1,110.82,9.5,0,1,1,Month-to-Month,Fiber,Bank Transfer,104.65,0
C01338,33,34,2,95.87,24.2,2,0,1,Month-to-Month,None,Electronic Check,181.56,1
C01339,47,2,4,79.72,50.5,4,1,0,Month-to-Month,None,Electronic Check,310.46,0
C01340,74,1,1,85.41,10.0,2,1,0,Two Year,None,Bank Transfer,76.67,1
C01341,51,8,3,108.91,10.0,3,0,0,One Year,None,Electronic Check,298.96,0
C01342,19,18,4,77.88,11.5,0,1,1,Two Year,Fiber,Electronic Check,272.7,0
C01343,57,60,1,83.24,9.5,0,1,1,Month-to-Month,DSL,Electronic Check,79.87,0
C01344,61,38,1,35.65,9.7,2,1,0,Two Year,Fiber,Electronic Check,16.47,1
C01345,60,40,4,67.39,14.3,3,1,0,Month-to-Month,None,Bank Transfer,243.84,0
C01346,55,16,2,91.64,14.0,2,1,1,Month-to-Month,None,Mailed Check,168.07,0
C01347,68,12,1,47.09,7.1,0,0,1,Two Year,None,Electronic Check,31.18,1
C01348,77,13,1,40.23,22.0,1,0,1,Two Year,Fiber,Electronic Check,57.31,0
C01349,35,72,2,51.38,23.8,1,1,1,Month-to-Month,DSL,Electronic Check,103.6,0
C01350,22,1,2,44.15,5.8,2,0,0,Month-to-Month,Fiber,Bank Transfer,76.3,1
C01351,64,60,2,41.49,14.9,1,0,1,Month-to-Month,Fiber,Electronic Check,97.18,0
C01352,57,25,4,62.49,21.2,1,1,0,Month-to-Month,DSL,Mailed Check,237.32,0
C01353,23,17,1,110.78,14.2,2,1,1,Month-to-Month,Fiber,Electronic Check,109.59,0
C01354,29,38,2,70.71,12.2,2,0,0,Two Year,None,Electronic Check,131.45,0
C01355,68,20,2,38.79,13.6,1,0,1,One Year,Fiber,Electronic Check,72.16,0
C01356,29,62,2,27.7,20.7,0,0,0,One Year,None,Electronic Check,61.72,0
C01357,29,69,1,89.62,24.6,1,0,1,One Year,DSL,Bank Transfer,70.11,0
C01358,26,16,4,58.28,8.6,2,0,0,Month-to-Month,None,Mailed Check,198.97,0
C01359,73,9,3,102.18,10.7,2,0,1,One Year,None,Credit Card,269.04,0
C01360,59,26,2,85.95,15.5,1,1,1,One Year,None,Electronic Check,143.15,0
C01361,39,72,2,99.62,12.8,0,1,0,Month-to-Month,Fiber,Electronic Check,189.28,0
C01362,66,7,1,47.19,19.0,3,0,1,One Year,None,Electronic Check,45.64,0
C01363,67,29,2,89.24,6.0,4,0,1,Month-to-Month,Fiber,Bank Transfer,172.73,1
C01364,33,29,2,46.41,25.2,0,1,1,Two Year,Fiber,Electronic Check,93.8,0
C01365,21,39,2,113.91,14.4,2,0,1,Two Year,Fiber,Mailed Check,204.56,0
C01366,67,4,4,83.64,6.8,6,1,1,Month-to-Month,None,Electronic Check,302.64,0
C01367,20,37,2,52.45,20.4,1,1,1,One Year,DSL,Electronic Check,112.17,0
C01368,33,71,1,46.95,9.8,3,1,1,Month-to-Month,None,Credit Card,43.82,0
C01369,31,5,3,39.09,14.6,1,0,0,One Year,DSL,Mailed Check,121.49,0
C01370,73,8,1,89.46,11.7,0,1,0,Month-to-Month,Fiber,Bank Transfer,93.81,0
C01371,58,72,1,41.87,20.6,1,1,1,Month-to-Month,None,Bank Transfer,42.06,0
C01372,55,5,1,79.53,9.7,2,1,0,Month-to-Month,Fiber,Mailed Check,71.18,1
C01373,21,57,2,46.46,7.5,1,1,1,One Year,None,Electronic Check,81.68,0
C01374,76,20,3,86.2,15.4,2,0,0,Month-to-Month,Fiber,Bank Transfer,229.46,0
C01375,19,8,2,101.49,7.0,1,0,1,Two Year,DSL,Electronic Check,172.94,0
C01376,72,61,3,97.8,5.4,3,1,1,Month-to-Month,Fiber,Mailed Check,261.43,0
C01377,27,17,2,96.09,13.5,2,1,1,Two Year,Fiber,Bank Transfer,158.87,0
C01378,28,21,1,38.77,11.1,2,1,1,One Year,Fiber,Bank Transfer,29.99,0
C01379,56,13,3,28.84,6.1,3,1,1,Month-to-Month,Fiber,Bank Transfer,83.34,1
C01380,43,26,1,89.89,9.0,0,0,0,Month-to-Month,Fiber,Bank Transfer,72.81,0
C01381,74,5,1,56.83,23.5,2,0,0,One Year,Fiber,Electronic Check,71.67,0
C01382,54,14,2,63.23,15.3,2,1,0,One Year,DSL,Electronic Check,124.71,0
C01383,43,72,1,23.11,14.9,2,0,1,One Year,DSL,Electronic Check,41.53,0
C01384,21,8,1,45.96,16.3,5,1,0,Month-to-Month,DSL,Bank Transfer,64.49,0
C01385,43,32,2,23.37,10.4,2,0,0,Month-to-Month,None,Credit Card,51.65,0
C01386,55,11,2,107.92,8.0,0,1,1,Two Year,DSL,Electronic Check,191.97,0
C01387,45,44,2,44.34,24.8,2,1,1,Month-to-Month,DSL,Electronic Check,77.38,0
C01388,19,4,4,75.73,22.1,4,1,0,Month-to-Month,DSL,Mailed Check,270.31,1
C01389,19,72,2,23.9,6.7,0,0,0,Month-to-Month,Fiber,Credit Card,60.5,0
C01390,33,18,3,86.68,13.2,1,1,1,One Year,DSL,Mailed Check,227.1,0
C01391,77,8,1,52.3,11.9,3,1,1,One Year,Fiber,Electronic Check,49.7,0
C01392,74,2,2,109.79,20.5,1,1,0,Month-to-Month,None,Credit Card,215.91,0
C01393,40,5,3,108.81,9.9,0,0,1,Month-to-Month,DSL,Credit Card,290.15,0
C01394,40,22,2,52.53,6.4,1,0,1,Month-to-Month,Fiber,Electronic Check,106.72,0
C01395,30,12,2,110.1,5.4,1,0,1,Month-to-Month,DSL,Credit Card,198.78,0
C01396,38,52,1,119.62,15.6,2,0,1,Month-to-Month,Fiber,Mailed Check,115.62,0
C01397,56,16,1,102.54,10.2,0,1,1,Two Year,Fiber,Mailed Check,93.5,1
C01398,42,8,2,104.49,19.6,1,1,1,Month-to-Month,Fiber,Mailed Check,188.95,0
C01399,75,28,1,44.9,12.0,1,0,0,Month-to-Month,DSL,Credit Card,50.38,0
C01400,54,36,3,77.67,13.9,2,0,0,Two Year,DSL,Bank Transfer,219.64,0
C01401,74,5,1,26.73,29.5,4,0,1,Month-to-Month,None,Electronic Check,43.13,1
C01402,66,5,4,29.49,7.7,2,1,1,One Year,Fiber,Credit Card,116.55,0
C01403,30,1,4,119.89,16.2,0,1,1,Month-to-Month,DSL,Electronic Check,434.71,0
C01404,32,39,1,52.66,16.3,2,1,0,Month-to-Month,DSL,Bank Transfer,58.52,0
C01405,45,32,1,94.82,38.0,1,0,1,Two Year,Fiber,Bank Transfer,110.0,0
C01406,20,19,3,100.67,35.6,1,1,0,One Year,DSL,Electronic Check,291.36,0
C01407,40,55,4,105.8,8.4,0,0,1,Month-to-Month,Fiber,Electronic Check,380.27,0
C01408,21,49,2,119.76,12.6,1,0,0,One Year,Fiber,Credit Card,223.21,0
C01409,64,26,1,44.15,7.7,1,1,1,Two Year,DSL,Mailed Check,26.1,0
C01410,67,60,2,24.04,15.8,1,1,1,Month-to-Month,DSL,Bank Transfer,52.68,0
C01411,77,6,2,61.12,17.3,2,0,0,Month-to-Month,Fiber,Mailed Check,108.26,1
C01412,79,3,1,33.01,6.5,1,0,0,Two Year,Fiber,Bank Transfer,31.6,0
C01413,20,9,2,22.24,15.1,1,0,1,Month-to-Month,Fiber,Mailed Check,42.73,1
C01414,56,1,1,56.04,7.0,3,0,1,One Year,Fiber,Electronic Check,52.82,0
C01415,25,22,1,98.37,4.4,2,1,0,One Year,Fiber,Mailed Check,76.81,0
C01416,60,72,1,76.62,12.8,1,1,0,One Year,Fiber,Credit Card,79.5,0
C01417,42,1,1,51.28,33.8,4,0,0,Month-to-Month,DSL,Mailed Check,68.83,0
C01418,71,3,1,85.43,12.8,1,0,1,Month-to-Month,Fiber,Electronic Check,73.96,0
C01419,75,18,2,43.2,15.0,1,0,0,One Year,DSL,Credit Card,72.86,0
C01420,58,72,1,21.44,13.2,1,1,0,Month-to-Month,DSL,Credit Card,17.11,0
C01421,69,11,1,96.44,6.4,0,0,1,Month-to-Month,Fiber,Electronic Check,94.43,0
C01422,29,21,1,82.37,12.8,1,1,1,Month-to-Month,Fiber,Credit Card,78.5,0
C01423,22,1,4,96.23,14.6,0,0,0,Month-to-Month,None,Bank Transfer,350.59,0
C01424,50,4,2,23.89,15.2,1,1,1,Two Year,Fiber,Electronic Check,47.9,0
C01425,63,72,2,103.71,4.7,1,1,1,Month-to-Month,Fiber,Electronic Check,182.16,0
C01426,42,72,2,81.95,6.9,3,1,1,Two Year,Fiber,Bank Transfer,152.12,0
C01427,42,1,4,76.34,23.1,2,1,0,Month-to-Month,DSL,Bank Transfer,296.99,0
C01428,74,72,1,82.46,14.9,0,1,1,One Year,DSL,Electronic Check,73.0,0
C01429,52,30,2,106.44,12.8,1,1,0,Month-to-Month,None,Electronic Check,201.48,0
C01430,78,60,2,78.69,18.5,2,0,0,One Year,None,Electronic Check,148.95,0
C01431,32,18,2,78.1,31.4,2,0,0,One Year,Fiber,Bank Transfer,154.28,0
C01432,59,21,1,119.07,38.6,6,0,1,Month-to-Month,Fiber,Electronic Check,135.98,1
C01433,43,20,2,95.67,12.0,1,1,1,Two Year,Fiber,Electronic Check,184.62,0
C01434,27,32,1,64.23,4.0,2,1,1,Month-to-Month,Fiber,Bank Transfer,58.37,0
C01435,41,4,2,90.74,11.0,4,0,0,One Year,Fiber,Bank Transfer,174.76,0
C01436,52,1,2,58.92,27.3,0,1,1,Two Year,Fiber,Mailed Check,104.46,0
C01437,46,11,1,42.89,20.6,0,1,1,Two Year,Fiber,Mailed Check,29.83,0
C01438,55,36,3,79.69,5.6,1,1,0,Two Year,Fiber,Mailed Check,210.84,0
C01439,22,6,1,112.82,10.3,3,1,1,Month-to-Month,Fiber,Mailed Check,97.14,1
C01440,41,33,3,112.91,5.8,0,1,0,Month-to-Month,None,Credit Card,304.32,0
C01441,36,72,2,54.19,7.3,0,0,1,Month-to-Month,DSL,Bank Transfer,108.82,0
C01442,63,2,1,72.77,17.1,1,0,0,Month-to-Month,None,Electronic Check,70.87,1
C01443,66,33,1,41.16,17.5,0,1,1,One Year,Fiber,Mailed Check,51.81,0
C01444,61,17,4,119.56,19.0,1,0,1,Month-to-Month,DSL,Mailed Check,445.75,0
C01445,26,60,1,118.11,19.4,2,0,1,One Year,Fiber,Bank Transfer,100.49,1
C01446,43,5,1,84.95,12.0,2,1,0,Month-to-Month,Fiber,Mailed Check,86.71,1
C01447,42,35,1,100.44,14.1,2,1,1,Month-to-Month,Fiber,Credit Card,105.44,0
C01448,52,54,2,91.51,23.0,2,1,0,One Year,None,Bank Transfer,184.77,0
C01449,67,72,2,79.32,3.0,0,0,1,Month-to-Month,None,Mailed Check,142.15,0
C01450,53,34,1,25.33,6.3,1,1,1,Two Year,Fiber,Credit Card,25.34,0
C01451,31,20,1,65.48,16.9,0,0,0,Month-to-Month,Fiber,Bank Transfer,67.3,0
C01452,73,28,1,87.48,15.9,2,0,0,One Year,Fiber,Bank Transfer,84.86,0
C01453,23,60,1,87.75,31.5,2,1,1,Month-to-Month,Fiber,Credit Card,85.29,0
C01454,49,25,2,57.31,10.2,2,0,1,Month-to-Month,Fiber,Electronic Check,100.64,0
C01455,43,1,2,114.17,6.8,1,0,0,One Year,Fiber,Electronic Check,212.7,1
C01456,32,72,1,36.74,19.0,3,1,0,Two Year,DSL,Credit Card,40.3,0
C01457,66,35,1,70.04,15.9,2,0,0,Month-to-Month,Fiber,Bank Transfer,70.74,0
C01458,48,33,1,89.09,8.5,2,1,1,Month-to-Month,Fiber,Credit Card,92.12,0
C01459,73,7,4,89.71,7.1,3,1,1,Month-to-Month,Fiber,Electronic Check,326.07,0
C01460,54,32,4,84.86,4.9,2,1,1,Month-to-Month,Fiber,Bank Transfer,297.76,0
C01461,78,15,3,47.53,23.9,0,0,1,Two Year,None,Electronic Check,156.89,0
C01462,55,31,1,35.62,18.9,1,1,1,One Year,Fiber,Mailed Check,38.08,0
